,index,name,y_coord,x_midpoint,orig_length,masked_length,p10_masked
0,0,scan_h_1_seg_1,-0.9359999999999999,0.04590161160703415,0.05,0.05,0.0
1,1,scan_h_1_seg_2,-0.9359999999999999,0.09590161160703414,0.05,0.05,0.0
2,2,scan_h_1_seg_3,-0.9359999999999999,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
3,3,scan_h_1_seg_4,-0.9359999999999999,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
4,4,scan_h_1_seg_5,-0.9359999999999999,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
5,5,scan_h_1_seg_6,-0.9359999999999999,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
6,6,scan_h_1_seg_7,-0.9359999999999999,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
7,7,scan_h_1_seg_8,-0.9359999999999999,0.3959016116070342,0.04999999999999999,0.04999999999999999,20.000000000000004
8,8,scan_h_1_seg_9,-0.9359999999999999,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
9,9,scan_h_1_seg_10,-0.9359999999999999,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
10,10,scan_h_1_seg_11,-0.9359999999999999,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
11,11,scan_h_1_seg_12,-0.9359999999999999,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
12,12,scan_h_1_seg_13,-0.9359999999999999,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
13,13,scan_h_1_seg_14,-0.9359999999999999,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
14,14,scan_h_1_seg_15,-0.9359999999999999,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
15,15,scan_h_1_seg_16,-0.9359999999999999,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
16,16,scan_h_1_seg_17,-0.9359999999999999,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
17,17,scan_h_1_seg_18,-0.9359999999999999,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
18,18,scan_h_1_seg_19,-0.9359999999999999,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
19,0,scan_h_2_seg_1,-0.8859999999999999,0.04590161160703415,0.05,0.05,0.0
20,1,scan_h_2_seg_2,-0.8859999999999999,0.09590161160703414,0.05,0.05,0.0
21,2,scan_h_2_seg_3,-0.8859999999999999,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
22,3,scan_h_2_seg_4,-0.8859999999999999,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
23,4,scan_h_2_seg_5,-0.8859999999999999,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
24,5,scan_h_2_seg_6,-0.8859999999999999,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
25,6,scan_h_2_seg_7,-0.8859999999999999,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
26,7,scan_h_2_seg_8,-0.8859999999999999,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
27,8,scan_h_2_seg_9,-0.8859999999999999,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
28,9,scan_h_2_seg_10,-0.8859999999999999,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
29,10,scan_h_2_seg_11,-0.8859999999999999,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
30,11,scan_h_2_seg_12,-0.8859999999999999,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
31,12,scan_h_2_seg_13,-0.8859999999999999,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
32,13,scan_h_2_seg_14,-0.8859999999999999,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
33,14,scan_h_2_seg_15,-0.8859999999999999,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
34,15,scan_h_2_seg_16,-0.8859999999999999,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
35,16,scan_h_2_seg_17,-0.8859999999999999,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
36,17,scan_h_2_seg_18,-0.8859999999999999,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
37,18,scan_h_2_seg_19,-0.8859999999999999,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
38,0,scan_h_3_seg_1,-0.8359999999999999,0.04590161160703415,0.05,0.05,0.0
39,1,scan_h_3_seg_2,-0.8359999999999999,0.09590161160703414,0.05,0.05,0.0
40,2,scan_h_3_seg_3,-0.8359999999999999,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
41,3,scan_h_3_seg_4,-0.8359999999999999,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
42,4,scan_h_3_seg_5,-0.8359999999999999,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
43,5,scan_h_3_seg_6,-0.8359999999999999,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
44,6,scan_h_3_seg_7,-0.8359999999999999,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
45,7,scan_h_3_seg_8,-0.8359999999999999,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
46,8,scan_h_3_seg_9,-0.8359999999999999,0.4459016116070341,0.04999999999999999,0.04999999999999999,20.000000000000004
47,9,scan_h_3_seg_10,-0.8359999999999999,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
48,10,scan_h_3_seg_11,-0.8359999999999999,0.5459016116070342,0.050000000000000044,0.050000000000000044,59.99999999999995
49,11,scan_h_3_seg_12,-0.8359999999999999,0.5959016116070343,0.050000000000000044,0.050000000000000044,19.999999999999982
50,12,scan_h_3_seg_13,-0.8359999999999999,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
51,13,scan_h_3_seg_14,-0.8359999999999999,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
52,14,scan_h_3_seg_15,-0.8359999999999999,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
53,15,scan_h_3_seg_16,-0.8359999999999999,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
54,16,scan_h_3_seg_17,-0.8359999999999999,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
55,17,scan_h_3_seg_18,-0.8359999999999999,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
56,18,scan_h_3_seg_19,-0.8359999999999999,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
57,0,scan_h_4_seg_1,-0.7859999999999998,0.04590161160703415,0.05,0.0495842456122121,0.0
58,1,scan_h_4_seg_2,-0.7859999999999998,0.09590161160703414,0.05,0.05,0.0
59,2,scan_h_4_seg_3,-0.7859999999999998,0.14590161160703416,0.05000000000000003,0.05000000000000003,19.99999999999999
60,3,scan_h_4_seg_4,-0.7859999999999998,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
61,4,scan_h_4_seg_5,-0.7859999999999998,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
62,5,scan_h_4_seg_6,-0.7859999999999998,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
63,6,scan_h_4_seg_7,-0.7859999999999998,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
64,7,scan_h_4_seg_8,-0.7859999999999998,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
65,8,scan_h_4_seg_9,-0.7859999999999998,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
66,9,scan_h_4_seg_10,-0.7859999999999998,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
67,10,scan_h_4_seg_11,-0.7859999999999998,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
68,11,scan_h_4_seg_12,-0.7859999999999998,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
69,12,scan_h_4_seg_13,-0.7859999999999998,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
70,13,scan_h_4_seg_14,-0.7859999999999998,0.6959016116070342,0.050000000000000044,0.050000000000000044,19.999999999999982
71,14,scan_h_4_seg_15,-0.7859999999999998,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
72,15,scan_h_4_seg_16,-0.7859999999999998,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
73,16,scan_h_4_seg_17,-0.7859999999999998,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
74,17,scan_h_4_seg_18,-0.7859999999999998,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
75,18,scan_h_4_seg_19,-0.7859999999999998,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
76,0,scan_h_5_seg_1,-0.7359999999999998,0.04590161160703415,0.05,0.049124122912825585,0.0
77,1,scan_h_5_seg_2,-0.7359999999999998,0.09590161160703414,0.05,0.05,0.0
78,2,scan_h_5_seg_3,-0.7359999999999998,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
79,3,scan_h_5_seg_4,-0.7359999999999998,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
80,4,scan_h_5_seg_5,-0.7359999999999998,0.24590161160703417,0.04999999999999996,0.04999999999999996,60.00000000000005
81,5,scan_h_5_seg_6,-0.7359999999999998,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
82,6,scan_h_5_seg_7,-0.7359999999999998,0.34590161160703414,0.04999999999999999,0.04999999999999999,100.00000000000003
83,7,scan_h_5_seg_8,-0.7359999999999998,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
84,8,scan_h_5_seg_9,-0.7359999999999998,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
85,9,scan_h_5_seg_10,-0.7359999999999998,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
86,10,scan_h_5_seg_11,-0.7359999999999998,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
87,11,scan_h_5_seg_12,-0.7359999999999998,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
88,12,scan_h_5_seg_13,-0.7359999999999998,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
89,13,scan_h_5_seg_14,-0.7359999999999998,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
90,14,scan_h_5_seg_15,-0.7359999999999998,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
91,15,scan_h_5_seg_16,-0.7359999999999998,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
92,16,scan_h_5_seg_17,-0.7359999999999998,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
93,17,scan_h_5_seg_18,-0.7359999999999998,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
94,18,scan_h_5_seg_19,-0.7359999999999998,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
95,0,scan_h_6_seg_1,-0.6859999999999997,0.04590161160703415,0.05,0.048664000213439085,0.0
96,1,scan_h_6_seg_2,-0.6859999999999997,0.09590161160703414,0.05,0.05,0.0
97,2,scan_h_6_seg_3,-0.6859999999999997,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
98,3,scan_h_6_seg_4,-0.6859999999999997,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
99,4,scan_h_6_seg_5,-0.6859999999999997,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
100,5,scan_h_6_seg_6,-0.6859999999999997,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
101,6,scan_h_6_seg_7,-0.6859999999999997,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
102,7,scan_h_6_seg_8,-0.6859999999999997,0.3959016116070342,0.04999999999999999,0.04999999999999999,60.000000000000014
103,8,scan_h_6_seg_9,-0.6859999999999997,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
104,9,scan_h_6_seg_10,-0.6859999999999997,0.49590161160703417,0.050000000000000044,0.050000000000000044,39.999999999999964
105,10,scan_h_6_seg_11,-0.6859999999999997,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
106,11,scan_h_6_seg_12,-0.6859999999999997,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
107,12,scan_h_6_seg_13,-0.6859999999999997,0.6459016116070342,0.04999999999999993,0.04999999999999993,20.00000000000003
108,13,scan_h_6_seg_14,-0.6859999999999997,0.6959016116070342,0.050000000000000044,0.050000000000000044,39.999999999999964
109,14,scan_h_6_seg_15,-0.6859999999999997,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
110,15,scan_h_6_seg_16,-0.6859999999999997,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
111,16,scan_h_6_seg_17,-0.6859999999999997,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
112,17,scan_h_6_seg_18,-0.6859999999999997,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
113,18,scan_h_6_seg_19,-0.6859999999999997,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
114,0,scan_h_7_seg_1,-0.6359999999999997,0.04590161160703415,0.05,0.04820387751405257,0.0
115,1,scan_h_7_seg_2,-0.6359999999999997,0.09590161160703414,0.05,0.05,0.0
116,2,scan_h_7_seg_3,-0.6359999999999997,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
117,3,scan_h_7_seg_4,-0.6359999999999997,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
118,4,scan_h_7_seg_5,-0.6359999999999997,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
119,5,scan_h_7_seg_6,-0.6359999999999997,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
120,6,scan_h_7_seg_7,-0.6359999999999997,0.34590161160703414,0.04999999999999999,0.04999999999999999,20.000000000000004
121,7,scan_h_7_seg_8,-0.6359999999999997,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
122,8,scan_h_7_seg_9,-0.6359999999999997,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
123,9,scan_h_7_seg_10,-0.6359999999999997,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
124,10,scan_h_7_seg_11,-0.6359999999999997,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
125,11,scan_h_7_seg_12,-0.6359999999999997,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
126,12,scan_h_7_seg_13,-0.6359999999999997,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
127,13,scan_h_7_seg_14,-0.6359999999999997,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
128,14,scan_h_7_seg_15,-0.6359999999999997,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
129,15,scan_h_7_seg_16,-0.6359999999999997,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
130,16,scan_h_7_seg_17,-0.6359999999999997,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
131,17,scan_h_7_seg_18,-0.6359999999999997,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
132,18,scan_h_7_seg_19,-0.6359999999999997,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
133,0,scan_h_8_seg_1,-0.5859999999999996,0.04590161160703415,0.05,0.04774375481466607,0.0
134,1,scan_h_8_seg_2,-0.5859999999999996,0.09590161160703414,0.05,0.05,0.0
135,2,scan_h_8_seg_3,-0.5859999999999996,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
136,3,scan_h_8_seg_4,-0.5859999999999996,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
137,4,scan_h_8_seg_5,-0.5859999999999996,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
138,5,scan_h_8_seg_6,-0.5859999999999996,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
139,6,scan_h_8_seg_7,-0.5859999999999996,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
140,7,scan_h_8_seg_8,-0.5859999999999996,0.3959016116070342,0.04999999999999999,0.04999999999999999,80.00000000000001
141,8,scan_h_8_seg_9,-0.5859999999999996,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
142,9,scan_h_8_seg_10,-0.5859999999999996,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
143,10,scan_h_8_seg_11,-0.5859999999999996,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
144,11,scan_h_8_seg_12,-0.5859999999999996,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
145,12,scan_h_8_seg_13,-0.5859999999999996,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
146,13,scan_h_8_seg_14,-0.5859999999999996,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
147,14,scan_h_8_seg_15,-0.5859999999999996,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
148,15,scan_h_8_seg_16,-0.5859999999999996,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
149,16,scan_h_8_seg_17,-0.5859999999999996,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
150,17,scan_h_8_seg_18,-0.5859999999999996,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
151,18,scan_h_8_seg_19,-0.5859999999999996,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
152,0,scan_h_9_seg_1,-0.5359999999999996,0.04590161160703415,0.05,0.047283632115279556,0.0
153,1,scan_h_9_seg_2,-0.5359999999999996,0.09590161160703414,0.05,0.05,0.0
154,2,scan_h_9_seg_3,-0.5359999999999996,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
155,3,scan_h_9_seg_4,-0.5359999999999996,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
156,4,scan_h_9_seg_5,-0.5359999999999996,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
157,5,scan_h_9_seg_6,-0.5359999999999996,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
158,6,scan_h_9_seg_7,-0.5359999999999996,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
159,7,scan_h_9_seg_8,-0.5359999999999996,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
160,8,scan_h_9_seg_9,-0.5359999999999996,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
161,9,scan_h_9_seg_10,-0.5359999999999996,0.49590161160703417,0.050000000000000044,0.050000000000000044,39.999999999999964
162,10,scan_h_9_seg_11,-0.5359999999999996,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
163,11,scan_h_9_seg_12,-0.5359999999999996,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
164,12,scan_h_9_seg_13,-0.5359999999999996,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
165,13,scan_h_9_seg_14,-0.5359999999999996,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
166,14,scan_h_9_seg_15,-0.5359999999999996,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
167,15,scan_h_9_seg_16,-0.5359999999999996,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
168,16,scan_h_9_seg_17,-0.5359999999999996,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
169,17,scan_h_9_seg_18,-0.5359999999999996,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
170,18,scan_h_9_seg_19,-0.5359999999999996,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
171,0,scan_h_10_seg_1,-0.48599999999999954,0.04590161160703415,0.05,0.046823509415893055,0.0
172,1,scan_h_10_seg_2,-0.48599999999999954,0.09590161160703414,0.05,0.05,0.0
173,2,scan_h_10_seg_3,-0.48599999999999954,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
174,3,scan_h_10_seg_4,-0.48599999999999954,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
175,4,scan_h_10_seg_5,-0.48599999999999954,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
176,5,scan_h_10_seg_6,-0.48599999999999954,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
177,6,scan_h_10_seg_7,-0.48599999999999954,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
178,7,scan_h_10_seg_8,-0.48599999999999954,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
179,8,scan_h_10_seg_9,-0.48599999999999954,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
180,9,scan_h_10_seg_10,-0.48599999999999954,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
